annotation_id,filename,geometry,annotation_class,us_jpeg_url,eu_jpeg_url,asia_jpeg_url
C12_B129_S12_3,C12_B129_S12.tif,"POLYGON ((32595.82998602344 24123.82998602344, 32595.82998602344 25428.17001397656, 33900.17001397656 25428.17001397656, 33900.17001397656 24123.82998602344, 32595.82998602344 24123.82998602344))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C12_B129_S12_3.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C12_B129_S12_3.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C12_B129_S12_3.jpeg
C12_B129_S12_4,C12_B129_S12.tif,"POLYGON ((32947.82998602344 29723.82998602344, 32947.82998602344 31028.17001397656, 34252.17001397656 31028.17001397656, 34252.17001397656 29723.82998602344, 32947.82998602344 29723.82998602344))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C12_B129_S12_4.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C12_B129_S12_4.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C12_B129_S12_4.jpeg
C01_B239_S01_0,C01_B239_S01.tif,"POLYGON ((70169.2999934035 29557.2999934035, 70169.2999934035 30882.7000065965, 71494.7000065965 30882.7000065965, 71494.7000065965 29557.2999934035, 70169.2999934035 29557.2999934035))",2,s3://drivendata-competition-sfp-public/train/annotated_regions/C01_B239_S01_0.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C01_B239_S01_0.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C01_B239_S01_0.jpeg
C01_B239_S01_1,C01_B239_S01.tif,"POLYGON ((67913.2999934035 29109.2999934035, 67913.2999934035 30434.7000065965, 69238.7000065965 30434.7000065965, 69238.7000065965 29109.2999934035, 67913.2999934035 29109.2999934035))",2,s3://drivendata-competition-sfp-public/train/annotated_regions/C01_B239_S01_1.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C01_B239_S01_1.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C01_B239_S01_1.jpeg
C01_B239_S01_2,C01_B239_S01.tif,"POLYGON ((67417.2999934035 23285.2999934035, 67417.2999934035 24610.7000065965, 68742.7000065965 24610.7000065965, 68742.7000065965 23285.2999934035, 67417.2999934035 23285.2999934035))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C01_B239_S01_2.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C01_B239_S01_2.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C01_B239_S01_2.jpeg
C01_B239_S01_3,C01_B239_S01.tif,"POLYGON ((70745.2999934035 27605.2999934035, 70745.2999934035 28930.7000065965, 72070.7000065965 28930.7000065965, 72070.7000065965 27605.2999934035, 70745.2999934035 27605.2999934035))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C01_B239_S01_3.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C01_B239_S01_3.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C01_B239_S01_3.jpeg
C01_B239_S01_4,C01_B239_S01.tif,"POLYGON ((70409.2999934035 23045.2999934035, 70409.2999934035 24370.7000065965, 71734.7000065965 24370.7000065965, 71734.7000065965 23045.2999934035, 70409.2999934035 23045.2999934035))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C01_B239_S01_4.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C01_B239_S01_4.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C01_B239_S01_4.jpeg
C01_B203_S01_0,C01_B203_S01.tif,"POLYGON ((24457.2999934035 27681.2999934035, 24457.2999934035 29006.7000065965, 25782.7000065965 29006.7000065965, 25782.7000065965 27681.2999934035, 24457.2999934035 27681.2999934035))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C01_B203_S01_0.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C01_B203_S01_0.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C01_B203_S01_0.jpeg
C01_B203_S01_1,C01_B203_S01.tif,"POLYGON ((24329.2999934035 37185.2999934035, 24329.2999934035 38510.7000065965, 25654.7000065965 38510.7000065965, 25654.7000065965 37185.2999934035, 24329.2999934035 37185.2999934035))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C01_B203_S01_1.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C01_B203_S01_1.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C01_B203_S01_1.jpeg
C01_B203_S01_2,C01_B203_S01.tif,"POLYGON ((20617.2999934035 34753.2999934035, 20617.2999934035 36078.7000065965, 21942.7000065965 36078.7000065965, 21942.7000065965 34753.2999934035, 20617.2999934035 34753.2999934035))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C01_B203_S01_2.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C01_B203_S01_2.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C01_B203_S01_2.jpeg
C01_B203_S01_3,C01_B203_S01.tif,"POLYGON ((16137.2999934035 37537.2999934035, 16137.2999934035 38862.7000065965, 17462.7000065965 38862.7000065965, 17462.7000065965 37537.2999934035, 16137.2999934035 37537.2999934035))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C01_B203_S01_3.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C01_B203_S01_3.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C01_B203_S01_3.jpeg
C01_B203_S01_4,C01_B203_S01.tif,"POLYGON ((18153.2999934035 41857.2999934035, 18153.2999934035 43182.7000065965, 19478.7000065965 43182.7000065965, 19478.7000065965 41857.2999934035, 18153.2999934035 41857.2999934035))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C01_B203_S01_4.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C01_B203_S01_4.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C01_B203_S01_4.jpeg
C01_B295_S01_0,C01_B295_S01.tif,"POLYGON ((31209.2999934035 44577.2999934035, 31209.2999934035 45902.7000065965, 32534.7000065965 45902.7000065965, 32534.7000065965 44577.2999934035, 31209.2999934035 44577.2999934035))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C01_B295_S01_0.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C01_B295_S01_0.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C01_B295_S01_0.jpeg
C01_B295_S01_1,C01_B295_S01.tif,"POLYGON ((35369.2999934035 32865.2999934035, 35369.2999934035 34190.7000065965, 36694.7000065965 34190.7000065965, 36694.7000065965 32865.2999934035, 35369.2999934035 32865.2999934035))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C01_B295_S01_1.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C01_B295_S01_1.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C01_B295_S01_1.jpeg
C01_B295_S01_2,C01_B295_S01.tif,"POLYGON ((40681.2999934035 39201.2999934035, 40681.2999934035 40526.7000065965, 42006.7000065965 40526.7000065965, 42006.7000065965 39201.2999934035, 40681.2999934035 39201.2999934035))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C01_B295_S01_2.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C01_B295_S01_2.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C01_B295_S01_2.jpeg
C01_B295_S01_3,C01_B295_S01.tif,"POLYGON ((35465.2999934035 40193.2999934035, 35465.2999934035 41518.7000065965, 36790.7000065965 41518.7000065965, 36790.7000065965 40193.2999934035, 35465.2999934035 40193.2999934035))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C01_B295_S01_3.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C01_B295_S01_3.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C01_B295_S01_3.jpeg
C01_B295_S01_4,C01_B295_S01.tif,"POLYGON ((28969.2999934035 40929.2999934035, 28969.2999934035 42254.7000065965, 30294.7000065965 42254.7000065965, 30294.7000065965 40929.2999934035, 28969.2999934035 40929.2999934035))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C01_B295_S01_4.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C01_B295_S01_4.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C01_B295_S01_4.jpeg
C01_B353_S01_0,C01_B353_S01.tif,"POLYGON ((35433.2999934035 65873.2999934035, 35433.2999934035 67198.7000065965, 36758.7000065965 67198.7000065965, 36758.7000065965 65873.2999934035, 35433.2999934035 65873.2999934035))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C01_B353_S01_0.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C01_B353_S01_0.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C01_B353_S01_0.jpeg
C01_B353_S01_1,C01_B353_S01.tif,"POLYGON ((41481.2999934035 67793.2999934035, 41481.2999934035 69118.7000065965, 42806.7000065965 69118.7000065965, 42806.7000065965 67793.2999934035, 41481.2999934035 67793.2999934035))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C01_B353_S01_1.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C01_B353_S01_1.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C01_B353_S01_1.jpeg
C01_B353_S01_2,C01_B353_S01.tif,"POLYGON ((41673.2999934035 73617.2999934035, 41673.2999934035 74942.7000065965, 42998.7000065965 74942.7000065965, 42998.7000065965 73617.2999934035, 41673.2999934035 73617.2999934035))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C01_B353_S01_2.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C01_B353_S01_2.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C01_B353_S01_2.jpeg
C01_B353_S01_3,C01_B353_S01.tif,"POLYGON ((36425.2999934035 68817.2999934035, 36425.2999934035 70142.7000065965, 37750.7000065965 70142.7000065965, 37750.7000065965 68817.2999934035, 36425.2999934035 68817.2999934035))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C01_B353_S01_3.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C01_B353_S01_3.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C01_B353_S01_3.jpeg
C01_B353_S01_4,C01_B353_S01.tif,"POLYGON ((34281.2999934035 71665.2999934035, 34281.2999934035 72990.7000065965, 35606.7000065965 72990.7000065965, 35606.7000065965 71665.2999934035, 34281.2999934035 71665.2999934035))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C01_B353_S01_4.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C01_B353_S01_4.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C01_B353_S01_4.jpeg
C07_B052_S21_0,C07_B052_S21.tif,"POLYGON ((13259.71498739524 62979.71498739524, 13259.71498739524 64300.28501260476, 14580.28501260476 64300.28501260476, 14580.28501260476 62979.71498739524, 13259.71498739524 62979.71498739524))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C07_B052_S21_0.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C07_B052_S21_0.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C07_B052_S21_0.jpeg
C07_B052_S21_1,C07_B052_S21.tif,"POLYGON ((18315.71498739524 65891.71498739524, 18315.71498739524 67212.28501260476, 19636.28501260476 67212.28501260476, 19636.28501260476 65891.71498739524, 18315.71498739524 65891.71498739524))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C07_B052_S21_1.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C07_B052_S21_1.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C07_B052_S21_1.jpeg
C07_B052_S21_2,C07_B052_S21.tif,"POLYGON ((24683.71498739524 64035.71498739524, 24683.71498739524 65356.28501260476, 26004.28501260476 65356.28501260476, 26004.28501260476 64035.71498739524, 24683.71498739524 64035.71498739524))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C07_B052_S21_2.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C07_B052_S21_2.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C07_B052_S21_2.jpeg
C07_B052_S21_3,C07_B052_S21.tif,"POLYGON ((20779.71498739524 57763.71498739524, 20779.71498739524 59084.28501260476, 22100.28501260476 59084.28501260476, 22100.28501260476 57763.71498739524, 20779.71498739524 57763.71498739524))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C07_B052_S21_3.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C07_B052_S21_3.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C07_B052_S21_3.jpeg
C07_B052_S21_4,C07_B052_S21.tif,"POLYGON ((25227.71498739524 58883.71498739524, 25227.71498739524 60204.28501260476, 26548.28501260476 60204.28501260476, 26548.28501260476 58883.71498739524, 25227.71498739524 58883.71498739524))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C07_B052_S21_4.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C07_B052_S21_4.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C07_B052_S21_4.jpeg
C07_B052_S21_5,C07_B052_S21.tif,"POLYGON ((27371.71498739524 76075.71498739524, 27371.71498739524 77396.28501260476, 28692.28501260476 77396.28501260476, 28692.28501260476 76075.71498739524, 27371.71498739524 76075.71498739524))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C07_B052_S21_5.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C07_B052_S21_5.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C07_B052_S21_5.jpeg
C07_B052_S21_6,C07_B052_S21.tif,"POLYGON ((27371.71498739524 76075.71498739524, 27371.71498739524 77396.28501260476, 28692.28501260476 77396.28501260476, 28692.28501260476 76075.71498739524, 27371.71498739524 76075.71498739524))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C07_B052_S21_6.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C07_B052_S21_6.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C07_B052_S21_6.jpeg
C07_B069_S21_0,C07_B069_S21.tif,"POLYGON ((30219.71498739524 63355.71498739524, 30219.71498739524 64676.28501260476, 31540.28501260476 64676.28501260476, 31540.28501260476 63355.71498739524, 30219.71498739524 63355.71498739524))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C07_B069_S21_0.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C07_B069_S21_0.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C07_B069_S21_0.jpeg
C07_B069_S21_1,C07_B069_S21.tif,"POLYGON ((24523.71498739524 64059.71498739524, 24523.71498739524 65380.28501260476, 25844.28501260476 65380.28501260476, 25844.28501260476 64059.71498739524, 24523.71498739524 64059.71498739524))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C07_B069_S21_1.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C07_B069_S21_1.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C07_B069_S21_1.jpeg
C07_B069_S21_2,C07_B069_S21.tif,"POLYGON ((26379.71498739524 76283.71498739524, 26379.71498739524 77604.28501260476, 27700.28501260476 77604.28501260476, 27700.28501260476 76283.71498739524, 26379.71498739524 76283.71498739524))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C07_B069_S21_2.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C07_B069_S21_2.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C07_B069_S21_2.jpeg
C07_B069_S21_3,C07_B069_S21.tif,"POLYGON ((20299.71498739524 77243.71498739524, 20299.71498739524 78564.28501260476, 21620.28501260476 78564.28501260476, 21620.28501260476 77243.71498739524, 20299.71498739524 77243.71498739524))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C07_B069_S21_3.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C07_B069_S21_3.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C07_B069_S21_3.jpeg
C07_B069_S21_4,C07_B069_S21.tif,"POLYGON ((16907.71498739524 83003.71498739524, 16907.71498739524 84324.28501260476, 18228.28501260476 84324.28501260476, 18228.28501260476 83003.71498739524, 16907.71498739524 83003.71498739524))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C07_B069_S21_4.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C07_B069_S21_4.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C07_B069_S21_4.jpeg
C13_B161_S11_0,C13_B161_S11.tif,"POLYGON ((28801.53186579447 123360.5318657945, 28801.53186579447 124597.4681342055, 30038.46813420553 124597.4681342055, 30038.46813420553 123360.5318657945, 28801.53186579447 123360.5318657945))",2,s3://drivendata-competition-sfp-public/train/annotated_regions/C13_B161_S11_0.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C13_B161_S11_0.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C13_B161_S11_0.jpeg
C13_B161_S11_1,C13_B161_S11.tif,"POLYGON ((29933.53186579447 123524.5318657945, 29933.53186579447 124761.4681342055, 31170.46813420553 124761.4681342055, 31170.46813420553 123524.5318657945, 29933.53186579447 123524.5318657945))",2,s3://drivendata-competition-sfp-public/train/annotated_regions/C13_B161_S11_1.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C13_B161_S11_1.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C13_B161_S11_1.jpeg
C13_B161_S11_2,C13_B161_S11.tif,"POLYGON ((30821.53186579447 122881.5318657945, 30821.53186579447 124118.4681342055, 32058.46813420553 124118.4681342055, 32058.46813420553 122881.5318657945, 30821.53186579447 122881.5318657945))",2,s3://drivendata-competition-sfp-public/train/annotated_regions/C13_B161_S11_2.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C13_B161_S11_2.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C13_B161_S11_2.jpeg
C13_B161_S11_3,C13_B161_S11.tif,"POLYGON ((29413.53186579447 121889.5318657945, 29413.53186579447 123126.4681342055, 30650.46813420553 123126.4681342055, 30650.46813420553 121889.5318657945, 29413.53186579447 121889.5318657945))",2,s3://drivendata-competition-sfp-public/train/annotated_regions/C13_B161_S11_3.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C13_B161_S11_3.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C13_B161_S11_3.jpeg
